time,flux
144.05888360459358,58307.1796875
144.07931766175898,58334.87890625
144.0997519186858,58320.3203125
144.12018607561913,58322.0390625
144.1406201324353,58321.515625
144.1610542890121,58306.76953125
144.18148854559695,58329.75
144.20192260218028,58326.28125
144.22235675852426,58335.33984375
144.24279101475986,58329.33203125
144.26322507099394,58330.62109375
144.2836592271051,58275.40625
144.3040933829907,57700.421875
144.32452753887628,57476.359375
144.3449616946382,57400.3671875
144.36539585040737,57380.0
144.38582990594296,57367.046875
144.40626416135638,57389.27734375
144.4266983167763,57428.03515625
144.44713237207907,57514.87890625
144.46756662725966,57975.5546875
144.48800078233035,58321.41796875
144.50843483728386,58332.5703125
144.52886899211444,58320.97265625
144.54930324683664,58312.2265625
144.5697374015581,58331.5234375
144.59017145604594,58326.18359375
144.61060571052803,58323.515625
144.63103986490023,58337.62890625
144.65147391914797,58336.53125
144.67190807328734,58308.80078125
144.69234232731105,58324.9921875
144.71277638132597,58337.296875
144.7332105351161,58316.7109375
144.75364478890697,58315.5390625
144.77407884245622,58327.07421875
144.7945129960135,58334.234375
144.81494714945438,58310.76171875
144.83538140277233,58315.82421875
144.8558154559796,58317.86328125
144.87624960907124,58333.77734375
144.8966837621556,58322.890625
144.9171179150144,58326.4609375
144.93755206787318,58318.48828125
144.9579862206083,58291.55859375
144.97842047323502,58331.81640625
144.9988545257438,58320.15625
145.01928867812967,58339.6328125
145.0397228304064,58337.36328125
145.0601569825667,58307.37109375
145.08059113471973,58325.3359375
145.1010252866472,58305.8359375
145.12145953857544,58315.796875
145.14189359026204,58331.3828125
145.1623277419567,58330.5
145.18276179353416,58309.29296875
145.20319604498945,58329.609375
145.22363019645127,58326.734375
145.2440642476795,58325.78125
145.26449849878554,58326.1953125
145.2849326498981,58330.87890625
145.30536680089426,58331.75390625
145.32580085165682,58319.73046875
145.34623510241363,58329.69921875
145.36666925306054,58337.171875
145.387103303583,58347.30859375
145.40753755399783,58320.0
145.4279717042955,58340.80859375
145.4484057545924,58337.0859375
145.46883990464994,58322.62890625
145.48927415471553,58334.80078125
145.5097082046559,58331.49609375
145.5301423543715,58328.00390625
145.55057650408708,58332.15234375
145.57101075367973,58320.4296875
145.59144480316172,58328.21875
145.61187895252806,58324.8046875
145.63231320188788,58327.4765625
145.65274725102063,58338.2265625
145.67318140003772,58354.33203125
145.69361544905405,58311.35546875
145.7140496979482,58323.20703125
145.73448384661606,58327.234375
145.75491799527663,58330.16796875
145.77535214382806,58314.1640625
145.79578629226307,58321.42578125
145.81622044058167,58322.17578125
145.83665448877582,58333.7421875
145.85708873697877,58331.828125
145.87752288494084,58319.52734375
145.89795693290944,58330.71875
145.91839118064672,58322.8828125
145.93882532838325,58331.11328125
145.95925937599532,58340.80078125
145.9796935233826,58331.23046875
146.00012777076336,58333.390625
146.02056191803422,58316.91015625
146.04099596530432,58333.9765625
146.0614302123431,58327.74609375
146.08186435925745,58320.203125
146.1022984060619,58316.53515625
146.1227325528671,58316.99609375
146.14316679943295,58334.765625
146.16360084600456,58342.15234375
146.1840349924605,58318.06640625
146.20446913879277,58313.5703125
146.2249032850159,58329.23046875
146.2453374310062,58335.76171875
146.26577157710562,58327.13671875
146.2862057229795,58333.55859375
146.30663986873697,58327.9375
146.34750806001102,58326.9921875
146.36794230541273,58343.49609375
146.38837645082094,58339.3984375
146.40881049599557,58322.609375
146.42924474117171,58319.9375
146.4496788862234,58325.2578125
146.4701129310488,58325.9453125
146.49054717586841,58336.46875
146.51098132057814,58321.9453125
146.53141546528786,58319.22265625
146.551849509764,58326.74609375
146.57228375411796,58329.9140625
146.59271789836203,58317.20703125
146.6131520425988,58336.765625
146.63358608660928,58324.796875
146.65402033062128,58328.65625
146.67445447439968,58317.27734375
146.69488851817005,58326.1953125
146.7153227618328,58330.8125
146.73575690525468,58321.765625
146.75619104868383,58331.28515625
146.7766250919958,58335.48046875
146.7970593351929,58331.49609375
146.81749347826553,58324.11328125
146.83792752134468,58331.53125
146.85836166419176,58323.76953125
146.8787959069159,58343.45703125
146.8992299495294,58320.640625
146.91966409214365,58327.43359375
146.94009833451855,58316.265625
146.9605323768992,58335.5625
146.9809665191642,58326.87890625
147.0014006611891,58342.6953125
147.02183480322128,58318.109375
147.04226894513704,58341.21484375
147.0627030869291,58335.86328125
147.0831373286128,58309.03515625
147.10357137017854,58332.57421875
147.12400551162136,58330.65234375
147.14443955295428,58323.14453125
147.1648737941723,58329.21484375
147.18530793526588,58345.328125
147.20574197636597,58320.078125
147.22617621723475,58340.2734375
147.2466103580955,58326.0703125
147.26704449873068,58337.8671875
147.2874785393651,58326.51171875
147.30791277976095,58330.3671875
147.3283469201633,58331.95703125
147.3487809604485,58325.2890625
147.36921510049433,58331.0
147.3896493405482,58327.671875
147.41008338048414,58324.08203125
147.43051752029714,58340.32421875
147.45095176000177,58335.84765625
147.47138579958846,58337.91015625
147.49181993905222,58322.9375
147.51225407840684,58343.39453125
147.53268831776222,58325.6640625
147.55312235687597,58331.05859375
147.57355649588135,58341.953125
147.59399073477107,58342.75
147.614424773652,58320.234375
147.63485891230812,58320.1328125
147.65529295096349,58321.19140625
147.67572718938027,58326.8125
147.69616132780357,58313.91796875
147.7165953661097,58337.01953125
147.73702960417722,58323.23046875
147.75746374225128,58325.26171875
147.7778978802089,58328.26953125
147.79833191804937,58324.68359375
147.81876615576766,58320.57421875
147.83920029337605,58346.296875
147.85963433086,58326.88671875
147.88006846823555,58332.58984375
147.92093674263015,58337.3359375
147.94137087965646,58340.87890625
147.96180511656712,58322.59375
147.98223915335257,58320.51953125
148.00267329014605,58329.2890625
148.0231074267067,58326.68359375
148.04354166314442,58320.87890625
148.06397569947148,58329.4140625
148.0844098357993,58336.81640625
148.10484407188778,58310.96875
148.125278107982,58327.71875
148.14571224384417,58355.14453125
148.16614637969906,58319.96484375
148.1865805154448,58327.3515625
148.20701465095772,58325.20703125
148.22744878646336,58323.17578125
148.24788302186062,58336.4609375
148.26831705702352,58331.21875
148.28875119217992,58354.2421875
148.30918532722717,58329.65625
148.329619462158,58317.99609375
148.35005359696515,58311.13671875
148.37048773166316,58313.49609375
148.390921766244,58332.984375
148.41135600058624,58323.62109375
148.431790134935,58322.10546875
148.45222426928376,58316.48046875
148.47265840339242,58302.9296875
148.49309253739193,58320.703125
148.51352667127503,58320.3671875
148.53396070504095,58316.84375
148.5543949386847,58301.96484375
148.57482907221856,58302.44921875
148.59526310574438,58327.57421875
148.61569733904616,58341.82421875
148.63613147223077,58339.7578125
148.6565655052982,58324.84375
148.67699963835912,58313.6484375
148.69743387119524,58337.85546875
148.71786790390615,58307.109375
148.7383020366251,57806.63671875
148.75873626911198,57500.16796875
148.77917040159082,57505.20703125
148.79960443384334,57393.48828125
148.82003856609663,57379.6015625
148.84047279811057,57390.2421875
148.86090683013026,57419.3828125
148.88134096191789,57517.78515625
148.901775193699,57869.47265625
148.92220922525303,58315.94921875
148.94264335680782,58333.6171875
148.9630774881225,58341.03125
148.98351161944447,58361.796875
149.00394575065002,58324.43359375
149.02437988162274,58325.26171875
149.04481391258741,58322.78515625
149.06524814344448,58324.92578125
149.0856822741771,58322.57421875
149.10611630468338,58315.69921875
149.1265505351912,58311.66796875
149.14698466558184,58322.921875
149.1674186957316,58323.80078125
149.18785282588942,58352.94140625
149.2082870559243,58336.984375
149.22872118584928,58327.234375
149.24915521565708,58315.6328125
149.26958944523358,58335.62109375
149.29002357480204,58311.8828125
149.3308917336035,58323.27734375
149.35132596282347,58329.70703125
149.37175999193278,58321.59375
149.39219412092643,58326.31640625
149.41262834968074,58312.296875
149.4330623784408,58324.60546875
149.45349650708522,58324.65234375
149.47393063560594,58343.2265625
149.49436476401752,58318.03515625
149.51479889231268,58319.58984375
149.53523302048416,58348.56640625
149.55566724854725,58304.89453125
149.57610127648513,58323.7265625
149.59653540431464,58335.328125
149.61696943191055,58316.1796875
149.63740365950798,58315.1953125
149.65783778698096,58335.484375
149.67827181434404,58328.16015625
149.69870594159147,58326.19140625
149.71914016871597,58332.421875
149.73957429573056,58325.55078125
149.76000832262798,58314.08984375
149.78044254940323,58331.04296875
149.80087667606858,58339.95703125
149.82131070261676,58317.08203125
149.84174482892558,58347.30078125
149.86217905524245,58309.26953125
149.88261318144214,58308.19140625
149.90304720751737,58321.89453125
149.923481433485,58335.7265625
149.94391555932816,58318.96484375
149.9643496850622,58336.56640625
149.98478371067904,58334.55859375
150.005217936181,58305.8125
150.0256520614421,58344.5
150.0460860867097,58331.921875
150.06652031185513,58329.57421875
150.08695443689066,58344.8515625
150.10738846180902,58317.5078125
150.12782258661173,58325.23046875
150.1482568111751,58327.8046875
150.1686908357442,58342.1328125
150.18912496019766,58312.26171875
150.2095591845282,58309.0234375
150.22999320863164,58322.921875
150.25042733273585,58340.8046875
150.27086145671637,58333.87109375
150.29129568058852,58331.1875
150.3117297042263,58319.3515625
150.33216382785758,58334.04296875
150.35259785137896,58323.921875
150.37303207466903,58340.49609375
150.39346619795106,58317.76171875
150.41390022100677,58317.19921875
150.434334444064,58309.8984375
150.4547685669968,58327.15234375
150.47520268970402,58311.90625
150.4956367124105,58322.93359375
150.51607093487837,58321.66015625
150.53650505735277,58310.40625
150.55693907959358,58321.21875
150.57737330182863,58334.90234375
150.59780742383737,58325.05078125
150.61824144584534,58328.9921875
150.63867556761397,58305.13671875
150.65910978927423,58329.9375
150.67954381093296,58334.828125
150.69997793235234,58321.87890625
150.72041215366335,58324.98046875
150.7408462749736,58334.78125
150.76128029604297,58316.703125
150.78171441700397,58329.53515625
150.8021486378493,58332.31640625
150.82258265856944,58327.09765625
150.8430167792976,58315.0625
150.8634509997937,58325.75
150.8838850201646,58318.8984375
